tweet_id,sentiment,author,tweet_data
1957534223,1,missmusikera,*sigh* i always disappoint people who get in my way...  everyone .. i'm OUT.. i might disappoint everyone else here..
1957534268,0,kkimmydaviss,"@kpatthethird FML dad didnt leave me any moneyz, so i have 2 wait till he gets home   call me when you finish work?"
1957534508,1,SHAMfreakinWOW,"@ajaedandridge  ummm...last night when I DM'd you, you said it was a &quot;good&quot; question."
1957534742,0,basilmcneck,I 0 this bit
1957534931,1,MeLLo_T,@RaNTeLLDaT I KNO I SHOULDA CAME
1957534934,1,VdChiongbian,I miss you sweetie!
1957535325,0,KristenODay,I miss Feb 23rd 2008  best night of my whole entire fucking life. I'd rather re-live that night then win $1million.
1957535434,1,GillLeeIn,@AntBoogieWorld Wish you were coming to Australia &amp
1957535446,0,ArtRevel,"@harneet @RangitaNandy as a kid, i remember searching with the local video store owner in a godown , got a video tape with 1gus badluck"
1957535907,1,impresariozero,I wish I had company
1957536415,1,ThrillaEnt,@FLASxyBlck25 right now thats about all I can deal with  I work too much and I need my space! Most women dont offer that!
1957536519,1,amandacotyk,work suckd.. another closing nite with 30 dollars pockeded..  i need a new job
1957537632,1,squeekycheese,has woken up feeling a little special...i dont thing drink the bar dry is on the cards. when i finally sober up its home time i think
1957537716,1,mich_and_ge,what a bummer that tomorrow is friday again!
1957537967,1,morriscat,"@BuddyThePuggy Poor Buddy, being teased by mini puggy  I think what you need is a #PUGHUG"
1957538443,1,julietnowell,screw the fact you can't post LONG updates on twitter
1957538725,1,hollyjunesmith,@Miss_Thrifty eBay 10 mile rule not working for me.  Too many pairs of leather trousers being sold in Aberdeen. Will try next week.
1957538752,1,UltraSub,@IljaCoolen Thanks! Just used a therm to pry it out. Was like concrete! Blood and everything!  He's doing a lot better now. Thank god.
1957538772,1,kkilty,@breakfastnt wasn't much of a debate
1957538841,1,regineking,"@NosliwEiggam hey, got your text sms. i plan on maybe just catching a flick tonight. last night was a wee bit too much for me"
1957538998,1,kwinexx,#3breakupwords you have changed
1957539103,1,brendalogy,Only four full days left in Aussie-land. I don't want to go home.
1957539161,1,Irishcreamy,They're gone.
1957539623,0,vivac,#freakyfriday Slipped in the shower and fell. Lucky to escape with just a couple of concussions!
1957540034,0,profitbaron,Damn I failed in my assassination attempt on Louis  re: http://ff.im/3mrIM
1957540579,0,Ippso,@displayspook damn i missed it too
1957540985,0,Dreamm,Y AM I STILL AWAKE!!!! SMH.... THIS SUCKS!!!
1957541030,0,lancedatuin,is having headache and colds...
1957541294,1,manda_was_taken,"@beautifulpyre GRR. we are only allowed gas grills where i live, it sucks."
1957541562,0,jasonmumbles,This headache is killing me yet I need to cover some boring police event.
1957541698,1,aricha21,Another night of not sleeping
1957542198,1,brookedanielle_,"@tommcfly, @dannymcfly, @mcflyharry and @dougiemcfly i think you should come home now"
1957542271,1,itsANDRIANx3,You guys dont get too drunk without me
1957542303,1,sexycheekybum,on way to work
1957542487,1,MacoKiki,is sick in the doctors waiting room
1957543156,0,sickophantikmnd,This place blows! My UberTwitter isn't 1ctioning here! Had to switch to TB
1957543263,1,gabvirtualworld,@UltraSub Too much details !!!    (But glad he is better)
1957543295,1,xerulean,"Just finished The Village. So in 1,could watch it over and over! Wonder why I can't get to sleep tonight"
1957543470,0,Mamade2ninos,I'm sooo lost without my car  This is truly depressing. Pregnant people should NEVER be this stressed out!
1957543560,1,Tosemy,what's wrong with people? Second break-in at Wallmans tonight
1957544315,0,WeirdMeta,@jessiimiica I am like the most saddest person on jtv right now because you are not on
1957544939,0,detence,"Heathrow Connect is ï¿½7.40,i thought it was a bargain (express is 15),but then it terminated at Hayes/Harlington and i had to take a bus"
1957544941,1,sydeshow,http://twitpic.com/666gy - My glass is 0. Will someone be a dear and fetch me another?
1957545115,1,melodyhellyeah,@Jay5920 leave Fraser alone
1957545299,0,ELJmcfly,"@brookedanielle_ it just upsets me , becasue like 6 years we have 1d them .. and then this happens  imm really uset now x"
1957545936,1,MashAnnable,@Phoebo oh poor you  atleast get paid for staying back or?
1957546027,0,1r626,Marley and me is the saddest movie ever I never cry in movies but this movie mad me cry
1957546032,1,BreeSymone,"@TerrenceJ106 Here! Got a 2JOBs &amp;a degree, but my damn car DIED so @lamborghinibow just made me feel shitty bout not havin a car!"
1957546463,0,VeraxDoll,I was looking forward to seeing @PapaRoach in Raleigh (fan for 10 years NB too) but scalpers took the tix and sell them for $200  morons
1957546602,0,ashMula,@chasssss they got attacked by the club
1957546773,0,SparkyMA,Cars been dropped off for service and mot  getting the train home! 0 public transport!!
1957546998,1,Beth_Walker,Morning tweeple! I'm a bit sneezy today
1957547323,1,eriol78,I am soooo  right now!
1957547586,1,rrrache,trying to understand why WHY i joined twitter.....everyone else was doing it i felt left out
1957547705,1,Yoshimikiosha,"@Mogeezie u ever jus fell like damn, i jus want to cake it n lay next to ur baby...watch movies chill freak on all night..."
1957548074,1,laurahuhne,Did not win Kelly Clarkson Tickets. Sorry Cecilia. Really wish I could give that to you! You so much deserve it.
1957548511,0,kobraman88,@xxsteebiexx lol i know i wld like to get a reply from seann william scott but he dont reply  and hes one of my favourite actors
1957548686,0,samanthaaharrel,i'm so mad that im going to be missing the maine tomorrow because it takes all effing day to fly to florida
1957548733,1,katemate09,Just wants to stay in bed all day but has to go to work instead  sux
1957549337,1,IvanaE,All of you can have 1 tweeting all day while im cleaning hair  LOL
1957549507,1,TaneenaGee,what do u do when ur dads losing it mentaly and dosent remeber you
1957549557,1,ashleigholsen,why am i up...i have to wake up at 7
1957549564,0,kreativsounds,"Google Wave presentation: http://bit.ly/2ehfov  I'm not very impressed. It's nice, but it's not really for me"
1957549641,1,lost_dog,@dylandersen I am lost. Please help me find a good home.
1957549892,0,SallyKellaway,Fixed my favourites. $180 and the heels fell off after 4 wears
1957550054,1,patreesho,"Dizzy  I wanna lie die, but those calories aren't gonna just balk because I ignore them."
1957550294,1,laurendaniellex,is super tired
1957550766,1,alaamusic,"just realized that Chris Lake was spinning in stockholm yesterday, and I missed it!"
1957551636,1,sarahxkennedy,@Scrambledmegs haha i 1 1s! i don't work til sunday tho so i have to wait.
1957551990,1,manuelmagic,0 be late
1957552080,1,Shammysticks,feeling like shit. hope its not swine flu or something
1957552432,1,KimpThePimp,"Its friday and i'm sick, story of my life..."
1957552900,1,honeyteodoro,how i wish the result IS true...
1957552960,1,anambanana,Summer is really ending. It's raining.
1957553186,1,mynameissasha,"@queeeniee Where's yummiest Pan Mee? For me it's behind Dance Center, Ipoh Garden South. and i miss it"
1957553244,1,juliesllama,I almost lost you again phone  silly indy
1957553456,1,RelientTU,This is one of my all-time favorite episodes/quotes from The OfficeUS only   )  http://bit.ly/ARMJ
1957553482,1,jaczie,"@inrsoul I can't buy, only rent!"
1957553622,0,AlexaRPD,Nice action shot: http://bit.ly/m8zfx   I miss working a pole.
1957553753,0,jayajha,I am not going to entertain any request for reducing shipping cost by using registered post instead of courier from now on....
1957553873,1,Carto,I still have a very depressed feline fuzzball...it's another trip to vet tmrw to see what can be done...worried doesn't even cover it
1957553875,1,Glock,@wilw wtf pogs are back too?
1957553916,0,MLB_ChiVino,Going to miss my roomie @Staycy... We will no longer be roomies starting tomorrow
1957553928,1,pocholobutete,"@crunchybunny Sus Ate, I was so upset, I wasn't informed AT ALL. Turns out, they told Sarms and they expected her to tell me. Huff."
1957554204,0,x333xxx,Hydro drive abandoned after three miles
1957554604,1,brookedanielle_,"@ELJmcfly Were done so much for them, then brazilians ha! but no meh, i think they 1 the other countries more then the UK"
1957554694,1,Beaniebanks,@MadamSalami pmsl @poo... We had crap everywhere too. But NO More. 1 it. My wool stash today though
1957554966,0,missme211,dreading work tomorrow wish I had one more day off
1957555202,1,dayeee,@anttoekneeeeeee with 14mph winds!!
1957556258,1,minauderie,@Rina_spn what's going on?
1957556471,1,suchducks,where has my sleep run off to??
1957556693,1,amandacotyk,work sucked .. another 8 hour shift with only 30 dollars to show for..    i need a new job...
1957557232,0,shartlesville,"I had 2 buy a new washer, bought the dryer 2.  Dryer labeled electric but is gas   GRRR.  Now we have 2 load it up tomorrow 2 return it."
1957557283,1,Roxtar73,@SophiaF3F3 word i'm always up
1957557426,0,Yoshimikiosha,@mizzlalabaybii @KEWSBOOGIE im just so lonely right now. maybe SADE GOT ME FEELING LIKE THIS
1957557902,0,xdott,very tired and anxious
1957557944,1,PixieLouWho,I chilled in my room with my baby book missed my bro leavin  he really is cool had a stripper shirt on said I suppoort single moms! 1ny
1957558319,0,michram,its my burfday and i'm all alone
1957558459,1,eleventhvolume,@disquiet Business or pleasure? Will keep my eye out for anything. You're just missing a Moondog concert tomorrow night
1957558651,0,sowhat28,"@JoelMadden I applaud you for accepting gay marriage, I have rels that are born again that 0 me for it."
1957558721,0,seutje,hmz... second most popular page on this governmental site is the 404 page... fail
1957558770,1,icapineda,0s karma down. bakit kse nilagnat aq khpon?  http://plurk.com/p/wy4ju
1957558782,1,cheer_babe2013,Can't freakin sleep and i have a horrible stomach ache
1957558817,0,WanderingSwede,Headache
1957559642,1,GeoffSlaughter,@DavidAWatson link no worky-work
1957559824,0,Yoshimikiosha,@Alma773  want somebody to hold me Alma! tear tear
1957560149,1,cyberoidx,IS BORED. Can't even tease people now
1957560246,1,sandradictation,@geekinpink804  i can't.
1957560561,1,TheRealBillyman,@kaybob23 too bad i dont have either
1957560891,0,PhDenny,Curse you breakfast gods....full bowl of cereal + not enough milk =
1957560911,1,brookedanielle_,"@ELJmcfly I don't think any of what i just said it true, i just had a rant about mcfly, i cant belive i did that  i feel ashamed"
1957561005,0,brinnerz,Its beginning to get way too hard to please all of my friends at once
1957561232,1,micooper1,yea dude... 5'8&quot
1957561314,0,MrCartersNurse,@MrDeNiro i wish someone would inspire me with some sexy time right now ugh but thats not gonna happen...  ugh
1957561596,0,rieriobelix,not in the mood
1957561630,0,trapikcaster,I'll miss the 39th floor view...
1957562001,0,sinnyxo,now i'm awake i can't get back to sleep
1957562184,0,spixxy666,Now i feel really really bad...sorry
1957562310,1,Susi185,where is the sunshine...the only thing i see are clouds...
1957562388,1,kellygirl27,Sleep....take two....this better work!
1957562548,1,niamhyc,Two day hangover
1957562940,1,Avril4everr,I'm not here this weekend...  See you monday twitters
1957562993,0,ginaveee,@elmers10 miss u more
1957563194,1,LaBellaBijoux,"i didn't have 1 at the club tonight, had a lot on my mind"
1957563287,0,Rosinacarley,"@HellenBach the geek, the stepson and the live in nanny 1 BGT, me - can't stand it!  Had to watch TV upstairs all alone!"
1957563297,1,neilthomas45,"Oh Cr*p.... Here goes my head again, &quot;I'm Spinning Around&quot;"
1957563348,1,minauderie,"@Rina_spn aww  sick? and i 0 soup, too"
1957563359,0,Hildingstam,@upcomingpixar Too bad we're in Sweden where Up isn't up on the theaters  here until October
1957563562,1,coryellc0412,Wide awake. Wishing I wasn't. Damn nightshift routines. Got turned down for the job in Nashville  oh well ...
1957563695,0,lewisandrewsiii,Enjoying the nice couple dad with my brother to bad we never really see each other anymore...
1957563814,1,daisydaisymae,Homework day
1957564207,1,hdnoriega,In the emergency room with my cousin. She's got mad flu and can't walk or breathe.  Why are hospitals always so cold?
1957564346,0,krystlefershiz,"Just got finished watching marley and me, and I cried like a fucking baby...I'm missing my beast like crazy!"
1957564908,0,soradio,My phone passed away yesterday.. He jumped off the table  Searching for a new phone...
1957565022,0,addictedtotext,oh my god. my twitter feed has been taken over by geeky stuff! @bmw @brampitolo @kodinlanewave @kenkeiter so 1ny! I wish i understood
1957565044,1,rynrichardson,"@misstiffytaylor try having your best writing five years behind you  heh, it happens"
1957565659,1,Mary_Maciel,@Brizzers haha i agree lame....another thought  y are their concerts so expensive......that's kinda lame too
1957565783,1,leeveritymusic,Tummy bugs are lame! Got about an hours sleep if that.
1957565961,1,elliotcoach,nt online &amp
1957566076,0,philshills,nobody 1s me on twitter
1957566265,1,iheartmeowing,"@glassdahl: i'm more than willing to give him what he needs. XD but srsly, i also think he needs one soon."
1957566280,0,HiImMimi,"@iAmNauj can't.  wish I was sleeping. Gotta be at work in less than 4 hours... Wait, what're u doing up???!"
1957566708,1,natamari,@iSpyLevis nooooooooo i just got into my pyjamas!
1957566751,1,etafish,"@liedra Bubble tea is awesome, it's been so long since I've had some"
1957566984,1,razzbingo,"@Badger5000 probably, but the yoot don't care no more grandad"
1957567167,1,danniSTACK,Soooo full that im starting to feel sick
1957567222,1,viviene24,I didn't catch the Jonas Brothers Facebook Webcast...  It already ended when I logged in to my Facebook account...
1957567698,0,jradc,@Rina_spn your boyfriend didn't even say bye!
1957568081,1,pyroezra,@bbyowls i know   but its better than nothing
1957568605,0,menendezm08,Have you ever realized you never fully have everything you want?  feelin' down.
1957568998,1,babyowls,@Pyroezra i know hella  i wish i could be how my mom was and just move across the usa!
1957569117,0,hannahhh_,"what the hell am i doing awake this early,"
1957570514,0,michaelalacey,"Gutted, been invited to a bbq tomorrow night, gonna miss the BGT final   ...Wonder if they can wheel the TV outside??"
1957570595,1,apemura,@From__Hell beeeeaaaaatooooo!!!!!
1957570614,1,sarahhhhhs,I don't know what to wear....
1957571193,1,city1,How sad is it that your best friend is so selfish and heartless that they exclude you from their life completely...I'm so sad
1957571320,1,Pennygiirl,working on my oral presentation and upset.........
1957571358,1,elliotcoach,nt online today &amp
1957571502,0,RealMrMatrix,@jerseyzmorenita: Sad But True  :: I SHouldnt Right?
1957571516,1,Mz_Cognac,#3wordsaftersex i think im bleeding.
1957571721,0,steaky,supposed to be great weather today &amp
1957571904,1,KrystelWilde8A,i miss you soo much
1957571940,0,kittycatemeow,"i lost all my friends, i'm alone and sleepy..i wanna go home"
1957572715,0,crucifire,@brainstuck i didnt get the joke
1957573018,0,brtak,"@jojototh @abduzeedo firefox ok, but opera and IE - footer is not ok"
1957573205,1,ahmetrauf,Can't concentrate  need a booster to woork
1957573557,0,se_brandon,"Also, I'm really missing Sami... just thought I would throw that one out there..."
1957573854,1,nstefan,"Thanks those who have clicked :p Well I think I did something wrong, it's still at 0 visitor, 0%.. maybe I need to reinstall everything"
1957573908,1,archanasuswaram,i'm new!!!!! dunno whatta doo!
1957574071,1,Yoshimikiosha,@Lickasha sorry 19/female/atl very lonely
1957574114,1,MakeUpByBrooke,@MakeupGeek I am soo excited about your pasadena seminar...if only i can find the confermation email
1957574386,1,ByronJH,"My bed had tha nerve 2 call my blackberry askin me where the hell I was.......looks like I gotta go ya'll  I'll c u in 3.5hours, after nap"
1957574479,1,Heffertron,what a 1ly summery morning! Shame I have to be in work!!!!
1957574803,1,kristinejanke,tried to 'bing' today.. not operational in australia yet
1957574843,1,sarahlay,This already feels like one of those days where I just won't be able to win.
1957574844,1,tinybaybee,@ACALLPRO -- yeahhh u wasnt thereeeeeeeeeee
1957575428,0,bengillam,@berkscub no sorry twitter sucks balls since the replys change  #fixreplies
1957575701,1,heyyitskate,RAIN!!!!!!!!!!!! AAAAAAAAAAHHHHHHHH! i'm gonna melt. damn it's cold. freakin cold.  brrrrrr
1957576278,0,JOJO1124,i REALLY miss my photofiltre and photoscape  GIMP is too damn confusing
1957577074,1,jaleesaa,&quot
1957577809,1,Lydia1sU,it says not in stock
1957577994,1,Benskis,Beer in the fridge
1957578230,1,misskittymarie,why is it so hard to find good house events in the Sacramento area?
1957578246,1,msfudgey,@Jalanii awwww wat i was gonna buy myself something pretty  nvm
1957578248,1,sssssstephanie,@fifitheconquero I was going to go to london for a week then had to change my ticket! I would have been there right now
1957578438,0,k0nan97,at last i wr0te again....got bored the previous dayss....
1957578654,1,anvimal,Finally installed ovi in mobile. it would have been good if it could be downloaded to comp and installed to mobile. Frickin 3MB download
1957578856,1,dougiedaydream,@halina1979 what sun?
1957579637,1,Stephny,@julsey I should be asleep  trying to be...
1957580027,1,Alysiaisgay,Ah this is getting to me
1957580450,0,galaxydazzle,@binncheol  I'm afraid so. All tour I have had people refusing to believe that I am anything else... Irish all the way.
1957581121,1,sannedeleeuw,"Totally prepped for interview at 10, too bad twitter is off line..  - http://mobypicture.com/?onewzs"
1957581680,1,kayla_chantel,In bed can't sleep .... Something is missing.....
1957581930,1,legendaryTVAC,"actually, i think i'm being mean to her....i feel sorry now"
1957582469,0,M_Snead,It's 4 am and I'm hungry
1957582513,0,AshFlores,Why do weddings on TV make me cry? Is it just my inner desire to be eternally happy and start the rest of my life??
1957583045,0,stacii1980,can't go to bed  An am sooooo tired!!!
1957583174,0,miss_r,"Shit shit, i didn't mean to dall asleep again, it's 9am, I wanted to be out by 9.30. Don't know why I'm so tired,I wasn't late last night"
1957583241,0,razzles13,man.. it's starting to rain real hard..
1957583470,1,kelly960,"@Ozalina It's been fine for me for like, a week, but now it just won't load."
1957583574,1,lillycarrico,Can't sleep....restless mind! Agh
1957583578,1,liedra,"@demios101 oh, sorry to hear about this too  sad"
1957583581,0,tieandshades,Okay I'm seriously bored. I have nothing to do. I can't go out cause it's raining.
1957583645,1,fingermarked,My mock ACET scores have shown me that I am doomed to fail not because of ignorance but because of stupidity.
1957583765,1,draganamusic,"Had a nice concert yesterday. Nice location, nice people, it was great. But I have a bad cold since yesterday night  Being sick sucks!"
1957583820,1,shriggles,can't believe he has to wait till October to see &quot
1957584006,0,oliverwalton,Up earlier because of a stupid orthadontist appointment
1957584163,1,scribblegurl,"The horror that is Maggie Gallagher is still with me. Such a big ball of ignorance. You can't reason with idiots like that, which sucks."
1957584375,1,cecilyhania,@sebchew YoYo door nazis refused me entry on account of no ID  gutted! Heard it was a good night tho.. Next time I'll come prepared!
1957584587,0,Rachelfurner,Just wrote lyrics to my new song exciting!I slept on a full stomach again it's the worst feeling waking up and still feeling full  euggh
1957584973,1,FromYesterday,@DeadMemoriesX Poor you   If I was with you right now
1957585266,1,garyyuen,@eucalyptusapp I saw the note in FAQ about other languages.  any thing that would change your mind? need any help or anything else?
1957585499,1,kimimd2b,Can't sleep bc I know I have to be up early !
1957585756,0,glitzyangel,got paid nowhere near as much as she thought she would
1957586112,1,jaimekristene,I'm bummed that I didn't get TEDx tickets
1957586187,1,rdavemacdonald,"Wow one year today Luc Bourdon was killed, doesn't seem that long ago"
1957586335,1,mentor2mentor,@niteskolar Now you only have 2 hours to sleep...  - Rest if you need it.
1957586403,1,aaronakateejay,DANG! I just ran over a bunny on the way home.  Why do I feel so bad? And Why do I have more compassion for animals than I do humans?
1957586783,1,steph2theleft,@yourmajestyy haaaw..well i get out of class at 10:50..i hope i make it
1957586924,1,Lighthousestudi,"Wow what a sunny day,  just recovering some erased files"
1957587344,1,SlimDD,@Roy_Thomas ahhhh probably will...not good  u been Dubai before??
1957587490,0,ArunBasilLal,"@rmilana Hey, Wahts happening in #coffeclub..? I didnt have coffee for two days now  @dharshana"
1957587498,0,MikeTheTech,I have not been this sick in years. OMG. This sucks so bad. Sickness ended up including a full restroom cleanup.
1957587933,1,wenli,@swpave ?????????????
1957588074,1,LaylaNatalie,@zacktate  where u goin
1957588348,0,ciaranhenderson,@solobasssteve I'm with you there - filing is so much less 1 than sorting cos you still have to look at it &amp
1957588423,1,andrewsayer,I also shall be missing Lauren when she goes for a week
1957588813,1,alikat2k,@psychorn We are at alexander. Just had a 3 course dinner and i am wearing someone elses red wine
1957588879,0,TessMorris,@pilgrimfamilyuk oh no I 0 that
1957589272,0,MsDianeG,"How I wish I get at least 2 days-off in a row. 1 day off is not enough to rest.  3 days on, 1 day off, 4 days on, 1 day off...Ugh!!!"
1957589419,0,ThetaHealerMaya,@hojomo im having trouble finding really yummy egg free ice-cream   #favoriteicecream - got any recommendations anyone?
1957589597,0,noidSyStems,"Did a historical Jesus ever exist? Im finding it hard to prove, its all hearsay accounts ... it bugs me ..."
1957589662,1,geo2011,I just spent 2 hours looking for a blog topic and ended up inventing my own.  grrrr    http://bit.ly/QRz6y
1957590087,1,Mercs,mayb he was raped when he was younger
1957590363,0,ahashake,I guess you're not talking about Orlando Magic @whoiskenan! There was nothing magical about it
1957590387,1,iCARAlot,I'm tired. I think I'm becoming too old to go out.
1957590946,1,fxravin,Back in Durham from Greensboro but Cook-Outs closed.  hmmmm....
1957591160,1,sparkling_jewel,says God please i hope it doesn't brownout...i'm burning my files  http://plurk.com/p/wy5za
1957591576,0,Tin06,I never thought falling in 1 can cause so much pain...  good thing that I'm so over that phase!
1957591738,1,hnygirl2000,@charlieboy808 : thats if u go on a weekend.
1957591739,1,jackieeeg,is wondering where all her friends went...
1957591836,1,eyerizzz,I feel like flying off somewhere. It's been a month since my last trip...
1957591849,0,xLakeEffectKid,"@MarkK_H when you wake up, tweet me and let me know when ur on msn. I really need to talk to you  miss you"
1957591986,0,caldjr,@libbyoliver caught tweets on it and got home in time for the last 5 mins of the ITV2 show!! #bgt Out tonight too so will miss it again
1957592011,0,Sidepocket,The Good: I drank Jager and licked a hot asian girl's foot. The Bad: I was reminded once again that I will never get asian girls ever.
1957592237,0,curmudgeonlaine,@femiknitzi Three-quarters through I believe. Will not finish tonight.  I blame errands and a certain loud at a bookstore.
1957592620,0,jtothe9,"3 hours sleep last night, all of my being wants to crawl into a ball somewhere and sleep for about 5 more hours. At work till six too"
1957593179,1,EMMALPN,had a horrible sleep + in a rather bad mood
1957593237,1,beckylucas,"Sore throat coming,and recording about to start for new citipointe EP album! ARGGHHH!!!  prayers needed"
1957593508,1,maattatoio,"http://is.gd/IQ03 Microsoft has released Zune also in Europe, no HD for us"
1957593724,1,GarethCrew,http://bit.ly/ZGuQP  What would happen if the Bees died?
1957593845,1,whenyougethigh,"heading to bed, somewhat reluctantly, as there is Look Around You on at 1:30. Why must the DVDs be Region 2 only?"
1957594049,1,rainonmyparade,i thought it was already winter. turns out winter has even started
1957594329,1,PaccmanSEQ,@Jinsing what Brody how dare u
1957594789,1,minorityx,@melissaohh omg  when do they finish??
1957594795,1,llaurenmeow,"@shaundiviney i just got mine, but it wouldnt let me call you"
1957594919,1,suigi,"has tummy pains  n woke stu up for a drink in the middle of the night, I don't remember it"
1957595567,1,movewithme,@mangointhesky idk. The original is so great.
1957595665,1,ColumbusPirates,we are looking forward to daddy returning from work on Saturday. He's been gone a whole month
1957595785,1,TiaRose11,Finishing Homework.  BOOO
1957595823,0,ginaflemmen,"@Sihm and the &quot;fuck  &quot; was because I dont get my gift!   I was SO exited about it, and it was sooo awesome..."
1957595865,0,sweetsofgeorgia,"Is so freaking bored on the bus. 0 being poor, ï¿½4.80 return for a 10 min train or ï¿½2 return for an HOUR long bus.ipod has no battery 2"
1957596055,0,lottie_89,@BK_II I have no choice  have to get on it!
1957596516,1,pelelatif,Football session after this.1
1957596519,1,Richard_Gable,"@Bass_ Heading off to Poole around 4ish, @LucyKD has some serious gardening to do before we go, no Tweetdeck til Sunday evening,"
1957596976,1,astynes,"@karinb_za its not fruit, its those sugar covered sweets. My tummy is not happy"
1957597348,0,cierinethegreat,lost all my files since high school.
1957597414,1,kmctabs,is not ready for school yet!!!  http://plurk.com/p/wy69d
1957598181,1,ohthedotty,"@KarenAnn_P i'm so sorry about that  i was really excited about it too! but i might continue posting externally, so fingers crossed!"
1957598283,1,KingLaffo,I hope I get the job so I can have some steady income and start eating well again. All the cheap food is horrible for you
1957598944,1,jtetsuya,All of a sudden I'm craving broccoli and cheese soup really bad...  oh the hunger
1957599143,1,laurakendrick,job centre bound. oh yay.
1957599694,1,magia3e,Is anyone's #visialvoicemail working. Have done the sync. Turned off &amp
1957599748,1,tashan,"Ready, Set.... hmmm DELAY"
1957599828,1,lesleh,driving lesson then off to ikea with the mother and finally work. today is going to be wank
1957599931,1,renekreijveld,"@hilsatlvsonline Thanks for the tip! Unfortunately a major crash in my https site, just as ExtPlorer"
1957600441,0,tnyaeezawesome,fo shizzle. . . i'm bored and wanna go do something.  wish i went to pisay today. oh wellz. wonder who were there.
1957601007,1,iliana,picat 21
1957601055,1,thefluentone,@moneymakn1 Thats actually not that 1 as you would think... I was hurting for a week after a similar experience.
1957601390,1,xCarlieCullenx,Listening to Someday We'll Know... It's raining!!!!
1957601782,0,emotionalpedant,"@FelipeAzucares Everyone seems to 1 it, but it felt kinda lazy and repetative to me.  I was really disappointed."
1957601857,1,Anthony_VD,Is de examens al beu
1957601859,0,xPrincess_Danax,Its a 1ly day sky is clear birds are singing and i'm stuck in an office with on windows for 9 hours
1957601979,1,nicolemillarez,who wants to be FRIENDS ??? i need a friend right now
1957602228,1,silasistheman,"I'm saying goodbye to Sydney for a few days, and Hello to Rapeville.... I'll miss pretty"
1957602412,1,MashAnnable,@Phoebo yeah....but I finish go home get changed etc etc then im off again
1957602666,1,AmyLSwindler,Not ah huge fan of getting up in the middle of the night to change peed sheets and underpants.
1957602754,0,hannahbeth1990,"nothing could get worse, or could it? if it did i think id be on the verge of killing myself or someone else, things are not good anymore"
1957603474,1,evababydiva,where's Jake??
1957604270,1,scarletshimmer,@Dichenlachman oh I 1 oreos!! U can't get many varieties in the uk
1957604271,1,tkenny,"In work early, frustrating myself with my own work before I get frustrated with other work. Not much time for design today"
1957604493,1,Maureen12683,@NKOTBahamas2009 Aw it says the pic doesn't exist anymore
1957605220,1,stevedisme,"@DreamnetFaith69 I will have spent my allowance at cybernet expo in SF by then  send me a dm with rates, tho, mayb cash flo bttr 4 me then"
1957605334,1,ashtonwait,"@jassily but ... but it's michael bay ...*sigh* i'm sorry, 1 - didn't know you felt that way about it   XD"
1957605564,1,hiiibnr,hurt. done trying..
1957605698,1,AisforAudrey,i have a yucky burn
1957605809,1,sinfulsignorita,@HzNKzM i want cafe latteeeeeeeeeee
1957605896,1,alyghasani,"I took my yearbook photo earlier at school, and I don't think that it will turn out great"
1957606490,1,dabida,very malakas ang ulan. how will i go to fort
1957606569,1,JuliePee,@dalzinho I was trying to back all her documents up but it wasn't playing along. its taking forever but am back at it again now
1957606730,1,kptron,@alisonmyra It's called a RipStick.  When I had a job I sold a lot of those...
1957607501,1,beefbeff,@iminditch yesh and that potato guy is online... but hes not live
1957607620,1,jtetsuya,All of a sudden I'm craving broccoli and cheese soup really bad... my mouth is watering envisioning a bread bowl in my head...
1957607977,0,sprinkles_,todays weigh in....  only lost 1/2 pound this week :o depressing
1957608118,1,alicekazam,"holiday time | got my grizzly bears cd, bit it wont read  | adventures tomorrow | swine flu is scaring me | i still have a cold"
1957608321,0,lilmissash,it should be.. not a wink &gt
1957608637,1,jasonberry,@daveoflynn Amen to that
1957609123,1,BriannaTerry,@shaundiviney 04182012154 send me one PLEASE!! I TXTD IN BUT I GOT A NEW PHONE
1957609876,0,Tiffanyco22,@SASHAMINAJ lol   the things u gotta do sometimes man smh lol
1957610175,0,seetee,"@sophiatam haha yea! Just working and chillin in the eastbay. Unlike u, I don't get a summer break  boo"
1957610600,1,violetbakes,@naughtymutt ... an explosion of them? in the late eighties we had very odd weather and instead of them migrating the wind blew them back
1957610623,1,MyMandyy,i need to go out of office again.. i am melting..
1957611008,1,TaratheDiva,I think i should go to sleep considering i hav to b up on 3hrs....
1957611093,1,nikazwaa,In Kelantan! Good to be (sort of) home! :pI'm guilt stricken after having that turtle egg.  Really. Won't do it again. Really.
1957611147,0,stolemyusername,@catticho diego? i know lo ame a jack
1957611608,0,petraaafied,
1957611873,0,aliyaki,"@papermelody although these are a BIT tighter (smaaaaller) than my last pair, they were baggy as hell, now I get front wedgies"
1957612030,1,i1gayboys,@theguiltshow ikr!!!
1957612314,1,magia3e,@MarkStanto why thx! #webdu I was only at the conf on Thurs
1957612372,1,megspeaks,Aww I heard I just missed you two @logieo &amp
1957612378,1,amienguyen,writing report cards  soooo tired but what an amazing day. check it out on fb soon!
1957612543,1,DeidreSmith,@david_tennant yes! Watching season 2 all evening.  Wish I could get BBC2
1957612640,1,wampykitty,@dean_b if I drive home now I think I am breaking the laws?  Tooooooo many dranks.  Toooooo many. I am stuck in MF burbank.
